OS,key_resp_exp_post.duration,slide_counter,q1_slider.response,instructions.stopped,consent_count,q3_slider.response,instructions_loop.thisRepN,instructions_loop.thisIndex,instructions_loop.thisN,practice_slider_2.rt,ready_to_go.stopped,trials.thisIndex,intro.stopped,post_beliefs.stopped,key_resp_4.duration,key_resp_4.rt,plots_with_labels_A,q3_slider_DC_3.response,expName,practice_key_resp.rt,begin_experiment.started,q4_slider_DC_3.response,final.stopped,date,warning.started,slider_belief.rt,key_resp_exp.rt,demographics.started,consent_loop.ran,slider_belief_post.rt,DC_page_2.stopped,q2_slider.response,DC_page_3.stopped,post_beliefs.started,consent_key.keys,consent_key.duration,practice_slider_2.response,colour,frameRate,__session,__experimentName,consent_key.rt,q3_slider_DC.response,images_atypical,study_id,instructions_text,ready_to_go.started,consent_loop.thisRepN,instructions_loop.thisTrialN,pre_beliefs.stopped,consent_item,key_resp_exp_post.rt,literacy.stopped,instructions_loop.ran,key_resp_exp_post.keys,q1_slider_DC_3.response,psychopyVersion,literacy.started,key_resp_6.keys,slider.rt,age_textbox.text,q4_slider_DC_2.response,trials.thisRepN,trials.thisN,q1_slider_DC.response,q2_slider_DC_3.response,begin_experiment.stopped,instructions,DC_page_1.stopped,key_resp_exp.duration,gender_slider.response,q1_slider_DC_2.response,debrief.stopped,key_resp_exp.keys,DC_page_1.started,consent_loop.thisIndex,practice_key_resp.keys,pre_beliefs.started,slider_emotion.rt,q4_slider.response,demographics.stopped,debrief.started,key_resp_6.rt,practice_key_resp.duration,consent.stopped,slider.response,slider_belief_post.response,q4_slider_DC.response,trials.ran,__participant,consent_loop.thisN,DC_page_2.started,intro.started,consent.started,q5_slider.response,instructions.started,q2_slider_DC_2.response,practice.started,final.started,trial_w_slider.stopped,slider_belief.response,key_resp_4.keys,DC_page_3.started,unique_item_no_A,consent_loop.thisTrialN,q3_slider_DC_2.response,__datetime,practice.stopped,trials.thisTrialN,warning.stopped,trial_w_slider.started,slider_emotion.response,session,q2_slider_DC.response,total_correct,passed,participant
﻿Win32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,NA,NA,NA,2.4664000000003625,all_plots/35_spice_A_hi.png,NA,atypical_scatterplots_main_test_A,NA,NA,NA,NA,2024-07-04_13h19.33.156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,black,60.24096385542697,001,atypical_scatterplots_main_A,NA,NA,35_spice_A_hi.png,6683f393fa1e6cb74a287eea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.1.1,NA,NA,4.579300000000728,NA,NA,0,4,NA,NA,NA,Please look at the following plot and use the slider to estimate the level of relatedness.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6953703986273871,NA,NA,1,PARTICIPANT,NA,NA,NA,NA,NA,NA,NA,NA,NA,306.75250000000005,NA,space,NA,35A,NA,NA,2024-07-04_13h19.26.199,NA,4,NA,301.6971000000015,NA,66869338fd3c138ac8a46c44,NA,2,TRUE,60
﻿Win32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,3.4944000000003825,all_plots/21_spice_A_hi.png,NA,atypical_scatterplots_main_test_A,NA,NA,NA,NA,2024-07-04_13h19.33.156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,black,60.24096385542697,001,atypical_scatterplots_main_A,NA,NA,21_spice_A_hi.png,6683f393fa1e6cb74a287eea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.1.1,NA,NA,5.700900000000388,NA,NA,0,5,NA,NA,NA,Please look at the following plot and use the slider to estimate the level of relatedness.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5861111111111111,NA,NA,1,PARTICIPANT,NA,NA,NA,NA,NA,NA,NA,NA,NA,312.85210000000154,NA,space,NA,21A,NA,NA,2024-07-04_13h19.26.199,NA,5,NA,306.75350000000003,NA,66869338fd3c138ac8a46c44,NA,2,TRUE,60
﻿Win32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,2.111599999999612,all_plots/27_spice_A_hi.png,NA,atypical_scatterplots_main_test_A,NA,NA,NA,NA,2024-07-04_13h19.33.156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,black,60.24096385542697,001,atypical_scatterplots_main_A,NA,NA,27_spice_A_hi.png,6683f393fa1e6cb74a287eea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.1.1,NA,NA,4.29740000000038,NA,NA,0,6,NA,NA,NA,Please look at the following plot and use the slider to estimate the level of relatedness.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6453703986273871,NA,NA,1,PARTICIPANT,NA,NA,NA,NA,NA,NA,NA,NA,NA,317.5939000000004,NA,space,NA,27A,NA,NA,2024-07-04_13h19.26.199,NA,6,NA,312.8534000000004,NA,66869338fd3c138ac8a46c44,NA,2,TRUE,60
﻿Win32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,3.696900000000369,all_plots/10_spice_A_hi.png,NA,atypical_scatterplots_main_test_A,NA,NA,NA,NA,2024-07-04_13h19.33.156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,black,60.24096385542697,001,atypical_scatterplots_main_A,NA,NA,10_spice_A_hi.png,6683f393fa1e6cb74a287eea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.1.1,NA,NA,5.581699999999216,NA,NA,0,7,NA,NA,NA,Please look at the following plot and use the slider to estimate the level of relatedness.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5629630194769966,NA,NA,1,PARTICIPANT,NA,NA,NA,NA,NA,NA,NA,NA,NA,323.87160000000154,NA,space,NA,10A,NA,NA,2024-07-04_13h19.26.199,NA,7,NA,317.59570000000116,NA,66869338fd3c138ac8a46c44,NA,2,TRUE,60
﻿Win32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,1.8465999999996257,all_plots/9_spice_A_hi.png,NA,atypical_scatterplots_main_test_A,NA,NA,NA,NA,2024-07-04_13h19.33.156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,black,60.24096385542697,001,atypical_scatterplots_main_A,NA,NA,9_spice_A_hi.png,6683f393fa1e6cb74a287eea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.1.1,NA,NA,3.898400000000322,NA,NA,0,8,NA,NA,NA,Please look at the following plot and use the slider to estimate the level of relatedness.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49259262084960936,NA,NA,1,PARTICIPANT,NA,NA,NA,NA,NA,NA,NA,NA,NA,328.31810000000155,NA,space,NA,9A,NA,NA,2024-07-04_13h19.26.199,NA,8,NA,323.87250000000006,NA,66869338fd3c138ac8a46c44,NA,2,TRUE,60
﻿Win32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2.005300000000716,all_plots/2_spice_A_hi.png,NA,atypical_scatterplots_main_test_A,NA,NA,NA,NA,2024-07-04_13h19.33.156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,black,60.24096385542697,001,atypical_scatterplots_main_A,NA,NA,2_spice_A_hi.png,6683f393fa1e6cb74a287eea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.1.1,NA,NA,4.101500000000044,NA,NA,0,9,NA,NA,NA,Please look at the following plot and use the slider to estimate the level of relatedness.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.48796301947699655,NA,NA,1,PARTICIPANT,NA,NA,NA,NA,NA,NA,NA,NA,NA,332.93110000000155,NA,space,NA,2A,NA,NA,2024-07-04_13h19.26.199,NA,9,NA,328.3194000000004,NA,66869338fd3c138ac8a46c44,NA,2,TRUE,60
﻿Win32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,NA,NA,NA,4.658699999999271,all_plots/2_spice_A_hi.png,NA,atypical_scatterplots_main_test_A,NA,NA,NA,NA,2024-07-04_13h19.33.156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,red,60.24096385542697,001,atypical_scatterplots_main_A,NA,NA,2_spice_A_hi.png,6683f393fa1e6cb74a287eea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.1.1,NA,NA,5.963400000000377,NA,NA,0,10,NA,NA,NA,Please IGNORE the plot and set the slider to 0.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,PARTICIPANT,NA,NA,NA,NA,NA,NA,NA,NA,NA,340.1287000000012,NA,space,NA,47A,NA,NA,2024-07-04_13h19.26.199,NA,10,NA,332.93270000000115,NA,66869338fd3c138ac8a46c44,NA,2,TRUE,60
﻿Win32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,7.421500000000037,all_plots/16_spice_A_hi.png,NA,atypical_scatterplots_main_test_A,NA,NA,NA,NA,2024-07-04_13h19.33.156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,black,60.24096385542697,001,atypical_scatterplots_main_A,NA,NA,16_spice_A_hi.png,6683f393fa1e6cb74a287eea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.1.1,NA,NA,4.9775000000000205,NA,NA,0,11,NA,NA,NA,Please look at the following plot and use the slider to estimate the level of relatedness.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4509259541829427,NA,NA,1,PARTICIPANT,NA,NA,NA,NA,NA,NA,NA,NA,NA,350.15010000000154,NA,space,NA,16A,NA,NA,2024-07-04_13h19.26.199,NA,11,NA,340.1301000000015,NA,66869338fd3c138ac8a46c44,NA,2,TRUE,60
﻿Win32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,NA,NA,NA,3.016499999999951,all_plots/43_spice_A_hi.png,NA,atypical_scatterplots_main_test_A,NA,NA,NA,NA,2024-07-04_13h19.33.156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,black,60.24096385542697,001,atypical_scatterplots_main_A,NA,NA,43_spice_A_hi.png,6683f393fa1e6cb74a287eea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.1.1,NA,NA,4.841299999998853,NA,NA,0,12,NA,NA,NA,Please look at the following plot and use the slider to estimate the level of relatedness.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8962963528103298,NA,NA,1,PARTICIPANT,NA,NA,NA,NA,NA,NA,NA,NA,NA,355.7786000000015,NA,space,NA,43A,NA,NA,2024-07-04_13h19.26.199,NA,12,NA,350.16490000000044,NA,66869338fd3c138ac8a46c44,NA,2,TRUE,60
﻿Win32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,2.003500000000031,all_plots/23_spice_A_hi.png,NA,atypical_scatterplots_main_test_A,NA,NA,NA,NA,2024-07-04_13h19.33.156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,black,60.24096385542697,001,atypical_scatterplots_main_A,NA,NA,23_spice_A_hi.png,6683f393fa1e6cb74a287eea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.1.1,NA,NA,3.8483000000007337,NA,NA,0,13,NA,NA,NA,Please look at the following plot and use the slider to estimate the level of relatedness.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6972222222222222,NA,NA,1,PARTICIPANT,NA,NA,NA,NA,NA,NA,NA,NA,NA,360.3751000000015,NA,space,NA,23A,NA,NA,2024-07-04_13h19.26.199,NA,13,NA,355.77980000000076,NA,66869338fd3c138ac8a46c44,NA,2,TRUE,60
﻿Win32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,2.1550999999996634,all_plots/26_spice_A_hi.png,NA,atypical_scatterplots_main_test_A,NA,NA,NA,NA,2024-07-04_13h19.33.156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,black,60.24096385542697,001,atypical_scatterplots_main_A,NA,NA,26_spice_A_hi.png,6683f393fa1e6cb74a287eea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.1.1,NA,NA,4.218599999999583,NA,NA,0,14,NA,NA,NA,Please look at the following plot and use the slider to estimate the level of relatedness.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6620370652940538,NA,NA,1,PARTICIPANT,NA,NA,NA,NA,NA,NA,NA,NA,NA,365.13770000000113,NA,space,NA,26A,NA,NA,2024-07-04_13h19.26.199,NA,14,NA,360.3765,NA,66869338fd3c138ac8a46c44,NA,2,TRUE,60
﻿Win32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,NA,NA,NA,3.7128000000007546,all_plots/38_spice_A_hi.png,NA,atypical_scatterplots_main_test_A,NA,NA,NA,NA,2024-07-04_13h19.33.156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,black,60.24096385542697,001,atypical_scatterplots_main_A,NA,NA,38_spice_A_hi.png,6683f393fa1e6cb74a287eea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.1.1,NA,NA,5.379700000001094,NA,NA,0,15,NA,NA,NA,Please look at the following plot and use the slider to estimate the level of relatedness.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8046296861436633,NA,NA,1,PARTICIPANT,NA,NA,NA,NA,NA,NA,NA,NA,NA,371.4551000000015,NA,space,NA,38A,NA,NA,2024-07-04_13h19.26.199,NA,15,NA,365.1392000000011,NA,66869338fd3c138ac8a46c44,NA,2,TRUE,60
﻿Win32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,NA,NA,2.0632000000011317,all_plots/28_spice_A_hi.png,NA,atypical_scatterplots_main_test_A,NA,NA,NA,NA,2024-07-04_13h19.33.156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,black,60.24096385542697,001,atypical_scatterplots_main_A,NA,NA,28_spice_A_hi.png,6683f393fa1e6cb74a287eea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.1.1,NA,NA,4.243799999998885,NA,NA,0,16,NA,NA,NA,Please look at the following plot and use the slider to estimate the level of relatedness.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5805555555555556,NA,NA,1,PARTICIPANT,NA,NA,NA,NA,NA,NA,NA,NA,NA,376.1288000000008,NA,space,NA,28A,NA,NA,2024-07-04_13h19.26.199,NA,16,NA,371.45650000000006,NA,66869338fd3c138ac8a46c44,NA,2,TRUE,60
﻿Win32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,2.499400000000378,all_plots/18_spice_A_hi.png,NA,atypical_scatterplots_main_test_A,NA,NA,NA,NA,2024-07-04_13h19.33.156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,black,60.24096385542697,001,atypical_scatterplots_main_A,NA,NA,18_spice_A_hi.png,6683f393fa1e6cb74a287eea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.1.1,NA,NA,4.564000000000021,NA,NA,0,17,NA,NA,NA,Please look at the following plot and use the slider to estimate the level of relatedness.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4027777777777778,NA,NA,1,PARTICIPANT,NA,NA,NA,NA,NA,NA,NA,NA,NA,381.2243000000008,NA,space,NA,18A,NA,NA,2024-07-04_13h19.26.199,NA,17,NA,376.13020000000114,NA,66869338fd3c138ac8a46c44,NA,2,TRUE,60
﻿Win32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,NA,NA,NA,3.311800000000744,all_plots/33_spice_A_hi.png,NA,atypical_scatterplots_main_test_A,NA,NA,NA,NA,2024-07-04_13h19.33.156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,black,60.24096385542697,001,atypical_scatterplots_main_A,NA,NA,33_spice_A_hi.png,6683f393fa1e6cb74a287eea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.1.1,NA,NA,5.623199999999258,NA,NA,0,18,NA,NA,NA,Please look at the following plot and use the slider to estimate the level of relatedness.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5407407972547743,NA,NA,1,PARTICIPANT,NA,NA,NA,NA,NA,NA,NA,NA,NA,387.1532000000011,NA,space,NA,33A,NA,NA,2024-07-04_13h19.26.199,NA,18,NA,381.22550000000007,NA,66869338fd3c138ac8a46c44,NA,2,TRUE,60
﻿Win32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,NA,NA,NA,4.487199999999234,all_plots/45_spice_A_hi.png,NA,atypical_scatterplots_main_test_A,NA,NA,NA,NA,2024-07-04_13h19.33.156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,black,60.24096385542697,001,atypical_scatterplots_main_A,NA,NA,45_spice_A_hi.png,6683f393fa1e6cb74a287eea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.1.1,NA,NA,4.93670000000111,NA,NA,0,19,NA,NA,NA,Please look at the following plot and use the slider to estimate the level of relatedness.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,PARTICIPANT,NA,NA,NA,NA,NA,NA,NA,NA,NA,394.2639000000004,NA,space,NA,45A,NA,NA,2024-07-04_13h19.26.199,NA,19,NA,387.1545,NA,66869338fd3c138ac8a46c44,NA,2,TRUE,60
﻿Win32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,2.1549000000003957,all_plots/41_spice_A_hi.png,NA,atypical_scatterplots_main_test_A,NA,NA,NA,NA,2024-07-04_13h19.33.156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,black,60.24096385542697,001,atypical_scatterplots_main_A,NA,NA,41_spice_A_hi.png,6683f393fa1e6cb74a287eea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.1.1,NA,NA,4.031699999999262,NA,NA,0,20,NA,NA,NA,Please look at the following plot and use the slider to estimate the level of relatedness.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8583333333333334,NA,NA,1,PARTICIPANT,NA,NA,NA,NA,NA,NA,NA,NA,NA,399.0146000000015,NA,space,NA,41A,NA,NA,2024-07-04_13h19.26.199,NA,20,NA,394.2655,NA,66869338fd3c138ac8a46c44,NA,2,TRUE,60
﻿Win32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,NA,NA,NA,4.477499999999964,all_plots/32_spice_A_hi.png,NA,atypical_scatterplots_main_test_A,NA,NA,NA,NA,2024-07-04_13h19.33.156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,black,60.24096385542697,001,atypical_scatterplots_main_A,NA,NA,32_spice_A_hi.png,6683f393fa1e6cb74a287eea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.1.1,NA,NA,6.743199999999263,NA,NA,0,21,NA,NA,NA,Please look at the following plot and use the slider to estimate the level of relatedness.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6583333333333333,NA,NA,1,PARTICIPANT,NA,NA,NA,NA,NA,NA,NA,NA,NA,406.1038000000008,NA,space,NA,32A,NA,NA,2024-07-04_13h19.26.199,NA,21,NA,399.0157000000012,NA,66869338fd3c138ac8a46c44,NA,2,TRUE,60
﻿Win32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,2.6989000000003784,all_plots/3_spice_A_hi.png,NA,atypical_scatterplots_main_test_A,NA,NA,NA,NA,2024-07-04_13h19.33.156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,black,60.24096385542697,001,atypical_scatterplots_main_A,NA,NA,3_spice_A_hi.png,6683f393fa1e6cb74a287eea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.1.1,NA,NA,4.5196999999992045,NA,NA,0,22,NA,NA,NA,Please look at the following plot and use the slider to estimate the level of relatedness.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3370370652940538,NA,NA,1,PARTICIPANT,NA,NA,NA,NA,NA,NA,NA,NA,NA,411.4004000000004,NA,space,NA,3A,NA,NA,2024-07-04_13h19.26.199,NA,22,NA,406.1051000000015,NA,66869338fd3c138ac8a46c44,NA,2,TRUE,60
﻿Win32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,NA,NA,NA,2.3754000000003543,all_plots/3_spice_A_hi.png,NA,atypical_scatterplots_main_test_A,NA,NA,NA,NA,2024-07-04_13h19.33.156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,red,60.24096385542697,001,atypical_scatterplots_main_A,NA,NA,3_spice_A_hi.png,6683f393fa1e6cb74a287eea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.1.1,NA,NA,4.147600000001489,NA,NA,0,23,NA,NA,NA,Please IGNORE the plot and set the slider to 1.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.998148176405165,NA,NA,1,PARTICIPANT,NA,NA,NA,NA,NA,NA,NA,NA,NA,416.3011000000015,NA,space,NA,48A,NA,NA,2024-07-04_13h19.26.199,NA,23,NA,411.40150000000006,NA,66869338fd3c138ac8a46c44,NA,2,TRUE,60
﻿Win32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,NA,1.8664999999999736,all_plots/24_spice_A_hi.png,NA,atypical_scatterplots_main_test_A,NA,NA,NA,NA,2024-07-04_13h19.33.156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,black,60.24096385542697,001,atypical_scatterplots_main_A,NA,NA,24_spice_A_hi.png,6683f393fa1e6cb74a287eea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.1.1,NA,NA,4.0768999999984885,NA,NA,0,24,NA,NA,NA,Please look at the following plot and use the slider to estimate the level of relatedness.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5879630194769965,NA,NA,1,PARTICIPANT,NA,NA,NA,NA,NA,NA,NA,NA,NA,420.7634000000004,NA,space,NA,24A,NA,NA,2024-07-04_13h19.26.199,NA,24,NA,416.30210000000153,NA,66869338fd3c138ac8a46c44,NA,2,TRUE,60
﻿Win32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,NA,3.132999999999982,all_plots/1_spice_A_hi.png,NA,atypical_scatterplots_main_test_A,NA,NA,NA,NA,2024-07-04_13h19.33.156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,red,60.24096385542697,001,atypical_scatterplots_main_A,NA,NA,1_spice_A_hi.png,6683f393fa1e6cb74a287eea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.1.1,NA,NA,4.5341999999992595,NA,NA,0,25,NA,NA,NA,Please IGNORE the plot and set the slider to 0.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00185186598036024,NA,NA,1,PARTICIPANT,NA,NA,NA,NA,NA,NA,NA,NA,NA,426.487,NA,space,NA,46A,NA,NA,2024-07-04_13h19.26.199,NA,25,NA,420.76470000000114,NA,66869338fd3c138ac8a46c44,NA,2,TRUE,60
﻿Win32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,2.8566000000014924,all_plots/7_spice_A_hi.png,NA,atypical_scatterplots_main_test_A,NA,NA,NA,NA,2024-07-04_13h19.33.156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,black,60.24096385542697,001,atypical_scatterplots_main_A,NA,NA,7_spice_A_hi.png,6683f393fa1e6cb74a287eea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.1.1,NA,NA,4.863400000000411,NA,NA,0,26,NA,NA,NA,Please look at the following plot and use the slider to estimate the level of relatedness.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.407407463921441,NA,NA,1,PARTICIPANT,NA,NA,NA,NA,NA,NA,NA,NA,NA,431.9329000000004,NA,space,NA,7A,NA,NA,2024-07-04_13h19.26.199,NA,26,NA,426.489,NA,66869338fd3c138ac8a46c44,NA,2,TRUE,60
﻿Win32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,NA,NA,NA,1.8570999999996616,all_plots/36_spice_A_hi.png,NA,atypical_scatterplots_main_test_A,NA,NA,NA,NA,2024-07-04_13h19.33.156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,black,60.24096385542697,001,atypical_scatterplots_main_A,NA,NA,36_spice_A_hi.png,6683f393fa1e6cb74a287eea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.1.1,NA,NA,3.8564999999999823,NA,NA,0,27,NA,NA,NA,Please look at the following plot and use the slider to estimate the level of relatedness.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7074074639214409,NA,NA,1,PARTICIPANT,NA,NA,NA,NA,NA,NA,NA,NA,NA,436.3964000000004,NA,space,NA,36A,NA,NA,2024-07-04_13h19.26.199,NA,27,NA,431.93410000000154,NA,66869338fd3c138ac8a46c44,NA,2,TRUE,60
﻿Win32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,3.9863000000007673,all_plots/1_spice_A_hi.png,NA,atypical_scatterplots_main_test_A,NA,NA,NA,NA,2024-07-04_13h19.33.156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,black,60.24096385542697,001,atypical_scatterplots_main_A,NA,NA,1_spice_A_hi.png,6683f393fa1e6cb74a287eea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.1.1,NA,NA,6.013500000000022,NA,NA,0,28,NA,NA,NA,Please look at the following plot and use the slider to estimate the level of relatedness.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.48333333333333334,NA,NA,1,PARTICIPANT,NA,NA,NA,NA,NA,NA,NA,NA,NA,442.97370000000114,NA,space,NA,1A,NA,NA,2024-07-04_13h19.26.199,NA,28,NA,436.3977000000012,NA,66869338fd3c138ac8a46c44,NA,2,TRUE,60
